train_acc,train_loss,val_acc,val_loss
0.24746,2.486147,0.5336075949367088,1.4413317
0.6643399999999999,1.0451423,0.7448734177215189,0.7978681
0.7719400000000001,0.7072189,0.7924683544303799,0.62860703
0.80525,0.5875364,0.8013924050632912,0.5968055
0.8255999999999999,0.5218394,0.8231012658227849,0.5046586
0.83668,0.47666693,0.8395569620253163,0.47332484
0.8487199999999999,0.43954128,0.8456962025316456,0.46045077
0.8549499999999999,0.41381034,0.844493670886076,0.4501051
0.86094,0.38959363,0.8548734177215189,0.4228939
0.86761,0.36982855,0.8563924050632912,0.4212103
0.8725,0.352889,0.8575949367088608,0.420967
0.87554,0.33838093,0.856772151898734,0.43172643
0.88241,0.32436803,0.8605696202531645,0.42113394
0.8845299999999999,0.31258819,0.8610759493670886,0.41594166
0.8871300000000001,0.30270275,0.8585443037974682,0.41886747
0.8897900000000001,0.2940469,0.8639873417721519,0.41638175
0.89287,0.28523043,0.8622151898734176,0.42805538
0.8955500000000001,0.273576,0.8576582278481012,0.4423165
0.89597,0.26985186,0.8659493670886076,0.41667572
0.8998200000000001,0.26040864,0.8655696202531645,0.42557642
0.90219,0.25434884,0.864746835443038,0.44210675
0.90323,0.2518379,0.8625316455696203,0.44105878
0.90555,0.24278113,0.8668987341772154,0.44634417
0.90757,0.23527673,0.8681645569620252,0.43684405
0.90914,0.23212564,0.8668987341772152,0.44297066
0.90922,0.23080571,0.8679113924050632,0.4383205
0.91216,0.22275282,0.8572784810126581,0.4724657
0.9134500000000001,0.21946038,0.865632911392405,0.45012057
0.91467,0.21454775,0.8655696202531645,0.46502936
0.9149700000000001,0.213167,0.860379746835443,0.4703103
0.91668,0.21088386,0.8653164556962025,0.46363738
0.91946,0.20276313,0.865506329113924,0.48073453
0.92017,0.20251684,0.8630379746835444,0.5113049
0.92075,0.19968304,0.866012658227848,0.4891795
0.9228299999999999,0.19603732,0.8603164556962025,0.506552
0.9216099999999999,0.19745015,0.8617088607594937,0.511812
0.9236299999999998,0.19172803,0.8626582278481013,0.5222981
0.92577,0.18484606,0.8605696202531644,0.5086136
0.9231500000000001,0.1898036,0.8640506329113925,0.50904846
0.92717,0.18379767,0.8625949367088607,0.521581
